Experiment:, CHARACTERISTIC
Start date:, 15 January 2024
Start time:, 12:52:57 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
156, 0.3802787, 4.658941e-06, , 3.567959e-05, 1, 5
156.4, 0.3821721, 4.903697e-06, , 3.764107e-05, 1, 5
156.8, 0.3839077, 5.171838e-06, , 3.970981e-05, 1, 5
157.2, 0.3861166, 5.494541e-06, , 4.190762e-05, 1, 5
157.6, 0.38801, 5.801656e-06, , 4.422829e-05, 1, 5
158, 0.390219, 6.143067e-06, , 4.668551e-05, 1, 5
158.4, 0.3921124, 6.459535e-06, , 4.926933e-05, 1, 5
158.8, 0.393848, 6.827449e-06, , 5.200031e-05, 1, 5
159.2, 0.3960569, 7.204717e-06, , 5.48822e-05, 1, 5
159.6, 0.3981081, 7.613164e-06, , 5.792746e-05, 1, 5
160, 0.4000015, 8.038758e-06, , 6.114296e-05, 1, 5
160.4, 0.4020527, 8.459677e-06, , 6.452683e-05, 1, 5
